lat,lon,alt,eph,epv,vel,cog,satellites_visible,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,airspeed,groundspeed,heading,throttle,climb,label
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.001334083965048194,0.0009843353182077408,-2.5588271617889404,0.00022180972155183554,0.00032654672395437956,0.001003708690404892,0.02503632940351963,0.022959215566515923,213.0,0.0,0.00998460128903389,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.001334083965048194,0.0009843353182077408,-2.5588271617889404,0.00022180972155183554,0.00032654672395437956,0.001003708690404892,0.02503632940351963,0.022959215566515923,213.0,0.0,0.00998460128903389,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013304899912327528,0.0009840031852945685,-2.5587472915649414,0.00017065706197172403,0.00027482188306748867,0.0009940017480403185,0.02491278387606144,0.023014802485704422,213.0,0.0,0.009537594392895699,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013304899912327528,0.0009840031852945685,-2.5587472915649414,0.00017065706197172403,0.00027482188306748867,0.0009940017480403185,0.02491278387606144,0.023014802485704422,213.0,0.0,0.009537594392895699,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.001332310144789517,0.0009829446207731962,-2.5586676597595215,0.0002745134988799691,0.0003049622755497694,0.0009833351941779256,0.024986233562231064,0.023250756785273552,213.0,0.0,0.009149536490440369,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.001332310144789517,0.0009829446207731962,-2.5586676597595215,0.0002745134988799691,0.0003049622755497694,0.0009833351941779256,0.024986233562231064,0.023250756785273552,213.0,0.0,0.009149536490440369,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013459700858220458,0.000987762352451682,-2.5585739612579346,0.0003095122519880533,0.00032302236650139093,0.0010332430247217417,0.02498653717339039,0.023409901186823845,213.0,0.0,0.008735191076993942,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013459700858220458,0.000987762352451682,-2.5585739612579346,0.0003095122519880533,0.00032302236650139093,0.0010332430247217417,0.02498653717339039,0.023409901186823845,213.0,0.0,0.008735191076993942,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013459700858220458,0.000987762352451682,-2.5585739612579346,0.0003095122519880533,0.00032302236650139093,0.0010332430247217417,0.02498653717339039,0.023409901186823845,213.0,0.0,0.008735191076993942,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013475295854732394,0.0009886930929496884,-2.558490514755249,0.0002777436748147011,0.0003442330053076148,0.0009942587930709124,0.024713724851608276,0.023278342559933662,213.0,0.0,0.008299816399812698,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013475295854732394,0.0009886930929496884,-2.558490514755249,0.0002777436748147011,0.0003442330053076148,0.0009942587930709124,0.024713724851608276,0.023278342559933662,213.0,0.0,0.008299816399812698,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.001344960881397128,0.000986724509857595,-2.5584027767181396,0.00021037785336375237,0.00032542168628424406,0.0009759307140484452,0.02469656988978386,0.023405689746141434,213.0,0.0,0.007879981771111488,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.001344960881397128,0.000986724509857595,-2.5584027767181396,0.00021037785336375237,0.00032542168628424406,0.0009759307140484452,0.02469656988978386,0.023405689746141434,213.0,0.0,0.007879981771111488,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.001350922859273851,0.0009904992766678333,-2.5583159923553467,0.00018235680181533098,0.00038006389513611794,0.0010273198131471872,0.02465694025158882,0.02351812645792961,213.0,0.0,0.0074069201946258545,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.001350922859273851,0.0009904992766678333,-2.5583159923553467,0.00018235680181533098,0.00038006389513611794,0.0010273198131471872,0.02465694025158882,0.02351812645792961,213.0,0.0,0.0074069201946258545,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.00136383599601686,0.0009984008502215147,-2.5582151412963867,0.00026919995434582233,0.0002877175575122237,0.0010303135495632887,0.024718541651964188,0.02368466928601265,213.0,0.0,0.0070740943774580956,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.00136383599601686,0.0009984008502215147,-2.5582151412963867,0.00026919995434582233,0.0002877175575122237,0.0010303135495632887,0.024718541651964188,0.02368466928601265,213.0,0.0,0.0070740943774580956,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.001368476077914238,0.0009972697589546442,-2.558121681213379,0.00031806807965040207,0.0002901257248595357,0.0010214358335360885,0.02455328218638897,0.02361038327217102,213.0,0.0,0.006738950964063406,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.001368476077914238,0.0009972697589546442,-2.558121681213379,0.00031806807965040207,0.0002901257248595357,0.0010214358335360885,0.02455328218638897,0.02361038327217102,213.0,0.0,0.006738950964063406,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.001368476077914238,0.0009972697589546442,-2.558121681213379,0.00031806807965040207,0.0002901257248595357,0.0010214358335360885,0.02455328218638897,0.02361038327217102,213.0,0.0,0.006738950964063406,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013709963532164693,0.0009911592351272702,-2.5580108165740967,0.0002048845635727048,0.00030716811306774616,0.0010504683014005423,0.024513281881809235,0.02366821840405464,213.0,0.0,0.006380944978445768,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013709963532164693,0.0009911592351272702,-2.5580108165740967,0.0002048845635727048,0.00030716811306774616,0.0010504683014005423,0.024513281881809235,0.02366821840405464,213.0,0.0,0.006380944978445768,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013718769187107682,0.0009859787533059716,-2.557914972305298,0.00019019620958715677,0.00034007499925792217,0.0010965182445943356,0.02453947812318802,0.02380000427365303,213.0,0.0,0.005978790577501059,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013718769187107682,0.0009859787533059716,-2.557914972305298,0.00019019620958715677,0.00034007499925792217,0.0010965182445943356,0.02453947812318802,0.02380000427365303,213.0,0.0,0.005978790577501059,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013805567286908627,0.0009962978074327111,-2.5578060150146484,0.00018177588935941458,0.0003849936183542013,0.0009595665032975376,0.02458241954445839,0.023926114663481712,213.0,0.0,0.0056423707865178585,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013805567286908627,0.0009962978074327111,-2.5578060150146484,0.00018177588935941458,0.0003849936183542013,0.0009595665032975376,0.02458241954445839,0.023926114663481712,213.0,0.0,0.0056423707865178585,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013806907227262855,0.0009932932443916798,-2.5577080249786377,0.0001928998390212655,0.0003594253212213516,0.0009889870416373014,0.02436244674026966,0.023770906031131744,213.0,0.0,0.00533600989729166,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013806907227262855,0.0009932932443916798,-2.5577080249786377,0.0001928998390212655,0.0003594253212213516,0.0009889870416373014,0.02436244674026966,0.023770906031131744,213.0,0.0,0.00533600989729166,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013831185642629862,0.0009951391257345676,-2.5575923919677734,0.0001629466423764825,0.0002743565710261464,0.000998771283775568,0.02430010214447975,0.023758577182888985,213.0,0.0,0.005101468414068222,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013831185642629862,0.0009951391257345676,-2.5575923919677734,0.0001629466423764825,0.0002743565710261464,0.000998771283775568,0.02430010214447975,0.023758577182888985,213.0,0.0,0.005101468414068222,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013831185642629862,0.0009951391257345676,-2.5575923919677734,0.0001629466423764825,0.0002743565710261464,0.000998771283775568,0.02430010214447975,0.023758577182888985,213.0,0.0,0.005101468414068222,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.001386683085002005,0.0009953409899026155,-2.557482957839966,0.0002663355553522706,0.00032950122840702534,0.0010375850833952427,0.02439069375395775,0.023895263671875,213.0,0.0,0.004891049582511187,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.001386683085002005,0.0009953409899026155,-2.557482957839966,0.0002663355553522706,0.00032950122840702534,0.0010375850833952427,0.02439069375395775,0.023895263671875,213.0,0.0,0.004891049582511187,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.001392037607729435,0.000998433562926948,-2.5573699474334717,0.00020098406821489334,0.00027000647969543934,0.0011182230664417148,0.024513157084584236,0.02407282218337059,213.0,0.0,0.004625379573553801,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.001392037607729435,0.000998433562926948,-2.5573699474334717,0.00020098406821489334,0.00027000647969543934,0.0011182230664417148,0.024513157084584236,0.02407282218337059,213.0,0.0,0.004625379573553801,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013941958313807845,0.0009896098636090755,-2.5572562217712402,0.0003048067446798086,0.00028616224881261587,0.0011030870955437422,0.024334365501999855,0.02394149824976921,213.0,0.0,0.004354996141046286,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013941958313807845,0.0009896098636090755,-2.5572562217712402,0.0003048067446798086,0.00028616224881261587,0.0011030870955437422,0.024334365501999855,0.02394149824976921,213.0,0.0,0.004354996141046286,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.001391091151162982,0.0009893412934616208,-2.5571398735046387,0.00023018009960651398,0.0003029888030141592,0.001032380503602326,0.024228952825069427,0.023863479495048523,213.0,0.0,0.004192445892840624,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.001391091151162982,0.0009893412934616208,-2.5571398735046387,0.00023018009960651398,0.0003029888030141592,0.001032380503602326,0.024228952825069427,0.023863479495048523,213.0,0.0,0.004192445892840624,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013935189926996827,0.0009956838330253959,-2.5570292472839355,0.00015287811402231455,0.0003556839656084776,0.0010141031816601753,0.024294253438711166,0.023973971605300903,213.0,0.0,0.003931852523237467,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013935189926996827,0.0009956838330253959,-2.5570292472839355,0.00015287811402231455,0.0003556839656084776,0.0010141031816601753,0.024294253438711166,0.023973971605300903,213.0,0.0,0.003931852523237467,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013989066937938333,0.0009990495163947344,-2.5569164752960205,0.0002098464174196124,0.00026377802714705467,0.001040496164932847,0.02429964393377304,0.024016475304961205,213.0,0.0,0.0036988731008023024,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013989066937938333,0.0009990495163947344,-2.5569164752960205,0.0002098464174196124,0.00026377802714705467,0.001040496164932847,0.02429964393377304,0.024016475304961205,213.0,0.0,0.0036988731008023024,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013989066937938333,0.0009990495163947344,-2.5569164752960205,0.0002098464174196124,0.00026377802714705467,0.001040496164932847,0.02429964393377304,0.024016475304961205,213.0,0.0,0.0036988731008023024,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013948142295703292,0.0009991974802687764,-2.556797981262207,0.00023976806551218033,0.0004176254151389003,0.0010029517579823732,0.0241176038980484,0.023859621956944466,213.0,0.0,0.0035181439016014338,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013948142295703292,0.0009991974802687764,-2.556797981262207,0.00023976806551218033,0.0004176254151389003,0.0010029517579823732,0.0241176038980484,0.023859621956944466,213.0,0.0,0.0035181439016014338,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.001399907865561545,0.0009977526497095823,-2.5566790103912354,0.00027068157214671373,0.0003596460446715355,0.0010273624211549759,0.024078700691461563,0.023850001394748688,213.0,0.0,0.0033107709605246782,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.001399907865561545,0.0009977526497095823,-2.5566790103912354,0.00027068157214671373,0.0003596460446715355,0.0010273624211549759,0.024078700691461563,0.023850001394748688,213.0,0.0,0.0033107709605246782,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014046570286154747,0.0010005580261349678,-2.556560516357422,0.00028114335145801306,0.0003109199460595846,0.001123702386394143,0.02423175610601902,0.024026133120059967,213.0,0.0,0.0031500831246376038,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014046570286154747,0.0010005580261349678,-2.556560516357422,0.00028114335145801306,0.0003109199460595846,0.001123702386394143,0.02423175610601902,0.024026133120059967,213.0,0.0,0.0031500831246376038,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014106848975643516,0.0010052052093669772,-2.5564370155334473,0.00021597836166620255,0.00029342668130993843,0.0010741304140537977,0.02429899014532566,0.024105722084641457,213.0,0.0,0.003058608388528228,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014106848975643516,0.0010052052093669772,-2.5564370155334473,0.00021597836166620255,0.00029342668130993843,0.0010741304140537977,0.02429899014532566,0.024105722084641457,213.0,0.0,0.003058608388528228,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014106848975643516,0.0010052052093669772,-2.5564370155334473,0.00021597836166620255,0.00029342668130993843,0.0010741304140537977,0.02429899014532566,0.024105722084641457,213.0,0.0,0.003058608388528228,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014110110932961106,0.000998029951006174,-2.5563178062438965,0.00013076572213321924,0.00029198476113379,0.0010970113798975945,0.02418525516986847,0.024018123745918274,213.0,0.0,0.00283836224116385,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014110110932961106,0.000998029951006174,-2.5563178062438965,0.00013076572213321924,0.00029198476113379,0.0010970113798975945,0.02418525516986847,0.024018123745918274,213.0,0.0,0.00283836224116385,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014120062114670873,0.0009977949084714055,-2.556190252304077,0.00020196754485368729,0.00032541772816330194,0.0011147857876494527,0.024183150380849838,0.024028198793530464,213.0,0.0,0.002733205910772085,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014120062114670873,0.0009977949084714055,-2.556190252304077,0.00020196754485368729,0.00032541772816330194,0.0011147857876494527,0.024183150380849838,0.024028198793530464,213.0,0.0,0.002733205910772085,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014098769752308726,0.000997370108962059,-2.5560667514801025,0.0001766015775501728,0.00036784098483622074,0.0010829928796738386,0.024297408759593964,0.02416331321001053,213.0,0.0,0.0025491889100521803,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014098769752308726,0.000997370108962059,-2.5560667514801025,0.0001766015775501728,0.00036784098483622074,0.0010829928796738386,0.024297408759593964,0.02416331321001053,213.0,0.0,0.0025491889100521803,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014170450158417225,0.0010050067212432623,-2.5559372901916504,0.00017697189468890429,0.0003242748789489269,0.0010539742652326822,0.024418892338871956,0.02430344559252262,213.0,0.0,0.002371706999838352,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014170450158417225,0.0010050067212432623,-2.5559372901916504,0.00017697189468890429,0.0003242748789489269,0.0010539742652326822,0.024418892338871956,0.02430344559252262,213.0,0.0,0.002371706999838352,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014170450158417225,0.0010050067212432623,-2.5559372901916504,0.00017697189468890429,0.0003242748789489269,0.0010539742652326822,0.024418892338871956,0.02430344559252262,213.0,0.0,0.002371706999838352,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014097855892032385,0.0009950307430699468,-2.555819272994995,0.00026914174668490887,0.0003565744264051318,0.0011037099175155163,0.02420016936957836,0.024091850966215134,213.0,0.0,0.002287133364006877,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014097855892032385,0.0009950307430699468,-2.555819272994995,0.00026914174668490887,0.0003565744264051318,0.0011037099175155163,0.02420016936957836,0.024091850966215134,213.0,0.0,0.002287133364006877,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014129678020253778,0.000997571973130107,-2.55568790435791,0.0002258355962112546,0.00037706876173615456,0.0010346660856157541,0.02420947700738907,0.024113992229104042,213.0,0.0,0.0021480796858668327,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014129678020253778,0.000997571973130107,-2.55568790435791,0.0002258355962112546,0.00037706876173615456,0.0010346660856157541,0.02420947700738907,0.024113992229104042,213.0,0.0,0.0021480796858668327,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014048441080376506,0.0009934905683621764,-2.555567741394043,0.00018485495820641518,0.0003345614532008767,0.0010341019369661808,0.02436639927327633,0.024280427023768425,213.0,0.0,0.0020450602751225233,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014048441080376506,0.0009934905683621764,-2.555567741394043,0.00018485495820641518,0.0003345614532008767,0.0010341019369661808,0.02436639927327633,0.024280427023768425,213.0,0.0,0.0020450602751225233,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014100589323788881,0.0009989431127905846,-2.5554451942443848,0.00025990454014390707,0.0003549008397385478,0.001054508495144546,0.024469388648867607,0.024388078600168228,213.0,0.0,0.0019931423012167215,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014100589323788881,0.0009989431127905846,-2.5554451942443848,0.00025990454014390707,0.0003549008397385478,0.001054508495144546,0.024469388648867607,0.024388078600168228,213.0,0.0,0.0019931423012167215,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014100589323788881,0.0009989431127905846,-2.5554451942443848,0.00025990454014390707,0.0003549008397385478,0.001054508495144546,0.024469388648867607,0.024388078600168228,213.0,0.0,0.0019931423012167215,2
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014023761032149196,0.000995582202449441,-2.555309534072876,0.0002525778254494071,0.0002875354839488864,0.0011275972938165069,0.02424791269004345,0.024171169847249985,213.0,0.0,0.0019276764942333102,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014023761032149196,0.000995582202449441,-2.555309534072876,0.0002525778254494071,0.0002875354839488864,0.0011275972938165069,0.02424791269004345,0.024171169847249985,213.0,0.0,0.0019276764942333102,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014026383869349957,0.000996389426290989,-2.5551774501800537,0.00029478431679308414,0.00035574031062424183,0.0010799928568303585,0.024259274825453758,0.02419155277311802,213.0,0.0,0.0018114212434738874,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014026383869349957,0.000996389426290989,-2.5551774501800537,0.00029478431679308414,0.00035574031062424183,0.0010799928568303585,0.024259274825453758,0.02419155277311802,213.0,0.0,0.0018114212434738874,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.001400679349899292,0.0009914920665323734,-2.5550546646118164,0.00019403081387281418,0.00026578945107758045,0.0010654665529727936,0.024441439658403397,0.02437656559050083,213.0,0.0,0.0017795758321881294,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.001400679349899292,0.0009914920665323734,-2.5550546646118164,0.00019403081387281418,0.00026578945107758045,0.0010654665529727936,0.024441439658403397,0.02437656559050083,213.0,0.0,0.0017795758321881294,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014041181420907378,0.0009901446755975485,-2.5549304485321045,0.00023085286375135183,0.00038386997766792774,0.0010610343888401985,0.024582602083683014,0.02452785335481167,213.0,0.0,0.0016397425206378102,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0014041181420907378,0.0009901446755975485,-2.5549304485321045,0.00023085286375135183,0.00038386997766792774,0.0010610343888401985,0.024582602083683014,0.02452785335481167,213.0,0.0,0.0016397425206378102,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013970390427857637,0.0009913335088640451,-2.5548014640808105,0.00021819269750267267,0.0003028702922165394,0.0011610746150836349,0.024324188008904457,0.024271579459309578,213.0,0.0,0.00159893196541816,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013970390427857637,0.0009913335088640451,-2.5548014640808105,0.00021819269750267267,0.0003028702922165394,0.0011610746150836349,0.024324188008904457,0.024271579459309578,213.0,0.0,0.00159893196541816,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013907639076933265,0.000985480728559196,-2.55466890335083,0.0002441790420562029,0.0003087978111580014,0.0011502339038997889,0.02425488270819187,0.024204542860388756,213.0,0.0,0.0015618358738720417,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013907639076933265,0.000985480728559196,-2.55466890335083,0.0002441790420562029,0.0003087978111580014,0.0011502339038997889,0.02425488270819187,0.024204542860388756,213.0,0.0,0.0015618358738720417,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013894587755203247,0.0009810399496927857,-2.554539680480957,0.00020811380818486214,0.00034057721495628357,0.001099738059565425,0.02440680004656315,0.024360230192542076,213.0,0.0,0.0015070412773638964,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013894587755203247,0.0009810399496927857,-2.554539680480957,0.00020811380818486214,0.00034057721495628357,0.001099738059565425,0.02440680004656315,0.024360230192542076,213.0,0.0,0.0015070412773638964,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013908036053180695,0.0009825177257880569,-2.554408550262451,0.00020153704099357128,0.00032641785219311714,0.0011432224418967962,0.024501508101820946,0.02445760741829872,213.0,0.0,0.0014660911401733756,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013908036053180695,0.0009825177257880569,-2.554408550262451,0.00020153704099357128,0.00032641785219311714,0.0011432224418967962,0.024501508101820946,0.02445760741829872,213.0,0.0,0.0014660911401733756,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013908036053180695,0.0009825177257880569,-2.554408550262451,0.00020153704099357128,0.00032641785219311714,0.0011432224418967962,0.024501508101820946,0.02445760741829872,213.0,0.0,0.0014660911401733756,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013880572514608502,0.0009748943848535419,-2.554283380508423,0.0002818159991875291,0.00034393847454339266,0.001115976832807064,0.024257855489850044,0.0242149718105793,213.0,0.0,0.001441773260012269,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013880572514608502,0.0009748943848535419,-2.554283380508423,0.0002818159991875291,0.00034393847454339266,0.001115976832807064,0.024257855489850044,0.0242149718105793,213.0,0.0,0.001441773260012269,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013876568991690874,0.000970633642282337,-2.5541529655456543,0.00033467146568000317,0.0003094166750088334,0.00112074741628021,0.024173567071557045,0.024133756756782532,213.0,0.0,0.0013868242967873812,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013876568991690874,0.000970633642282337,-2.5541529655456543,0.00033467146568000317,0.0003094166750088334,0.00112074741628021,0.024173567071557045,0.024133756756782532,213.0,0.0,0.0013868242967873812,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.001395275117829442,0.0009722048998810351,-2.5540225505828857,0.00028972222935408354,0.00027000484988093376,0.0011942172423005104,0.024184223264455795,0.024148128926753998,213.0,0.0,0.001320773852057755,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.001395275117829442,0.0009722048998810351,-2.5540225505828857,0.00028972222935408354,0.00027000484988093376,0.0011942172423005104,0.024184223264455795,0.024148128926753998,213.0,0.0,0.001320773852057755,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013998373178765178,0.0009741759859025478,-2.553889036178589,0.00018750026356428862,0.00033506471663713455,0.0010924377711489797,0.024139048531651497,0.024105746299028397,213.0,0.0,0.0012675914913415909,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013998373178765178,0.0009741759859025478,-2.553889036178589,0.00018750026356428862,0.00033506471663713455,0.0010924377711489797,0.024139048531651497,0.024105746299028397,213.0,0.0,0.0012675914913415909,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.001399284228682518,0.000970870372839272,-2.55375599861145,0.0001963519025593996,0.0002911263145506382,0.0011793061858043075,0.02394085004925728,0.023911047726869583,213.0,0.0,0.0011941861594095826,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.001399284228682518,0.000970870372839272,-2.55375599861145,0.0001963519025593996,0.0002911263145506382,0.0011793061858043075,0.02394085004925728,0.023911047726869583,213.0,0.0,0.0011941861594095826,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013944688253104687,0.0009611424175091088,-2.5536186695098877,0.00026459351647645235,0.00030181684996932745,0.0011379107600077987,0.02390407957136631,0.023873096331954002,213.0,0.0,0.0012166911037638783,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.0013944688253104687,0.0009611424175091088,-2.5536186695098877,0.00026459351647645235,0.00030181684996932745,0.0011379107600077987,0.02390407957136631,0.023873096331954002,213.0,0.0,0.0012166911037638783,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.001398900873027742,0.0009598696487955749,-2.553492307662964,0.0002445206046104431,0.00029976340010762215,0.001093478873372078,0.02399604581296444,0.02396867610514164,213.0,0.0,0.001145726884715259,0
-353521749.0,1491741903.0,571140.0,121.0,200.0,0.0,15855.0,10.0,0.001398900873027742,0.0009598696487955749,-2.553492307662964,0.0002445206046104431,0.00029976340010762215,0.001093478873372078,0.02399604581296444,0.02396867610514164,213.0,0.0,0.001145726884715259,0
